SrNo,District Name,Taluka Name,Gram Panchayat,Taluka Latitude,Taluka Longitude,District Latitude,District Longitude,Month,Max Temp (°C),Min Temp (°C),Avg Temp (°C)
9192,MORBI,Wankaner,lalpar,22.6153934,70.9495617,22.82,70.9,9.0,31.82,24.75,27.78
9192,MORBI,Wankaner,lalpar,22.6153934,70.9495617,22.82,70.9,10.0,34.25,23.65,28.65
9192,MORBI,Wankaner,lalpar,22.6153934,70.9495617,22.82,70.9,11.0,31.92,19.43,25.51
9192,MORBI,Wankaner,lalpar,22.6153934,70.9495617,22.82,70.9,12.0,27.97,15.03,21.2
9193,MORBI,Wankaner,limbada,22.6153934,70.9495617,22.82,70.9,1.0,26.97,13.42,20.0
9193,MORBI,Wankaner,limbada,22.6153934,70.9495617,22.82,70.9,2.0,30.85,16.56,23.48
9193,MORBI,Wankaner,limbada,22.6153934,70.9495617,22.82,70.9,3.0,34.86,20.77,27.47
9193,MORBI,Wankaner,limbada,22.6153934,70.9495617,22.82,70.9,4.0,38.7,24.04,30.72
9193,MORBI,Wankaner,limbada,22.6153934,70.9495617,22.82,70.9,5.0,39.57,26.21,31.94
9193,MORBI,Wankaner,limbada,22.6153934,70.9495617,22.82,70.9,6.0,37.12,27.53,31.49
9193,MORBI,Wankaner,limbada,22.6153934,70.9495617,22.82,70.9,7.0,32.14,26.3,28.68
9193,MORBI,Wankaner,limbada,22.6153934,70.9495617,22.82,70.9,8.0,30.98,25.28,27.64
9193,MORBI,Wankaner,limbada,22.6153934,70.9495617,22.82,70.9,9.0,31.82,24.75,27.78
9193,MORBI,Wankaner,limbada,22.6153934,70.9495617,22.82,70.9,10.0,34.25,23.65,28.65
9193,MORBI,Wankaner,limbada,22.6153934,70.9495617,22.82,70.9,11.0,31.92,19.43,25.51
9193,MORBI,Wankaner,limbada,22.6153934,70.9495617,22.82,70.9,12.0,27.97,15.03,21.2
9194,MORBI,Wankaner,mahika 9195 MORBI Wankaner panchasar,22.6153934,70.9495617,22.82,70.9,1.0,26.97,13.42,20.0
9194,MORBI,Wankaner,mahika 9195 MORBI Wankaner panchasar,22.6153934,70.9495617,22.82,70.9,2.0,30.85,16.56,23.48
9194,MORBI,Wankaner,mahika 9195 MORBI Wankaner panchasar,22.6153934,70.9495617,22.82,70.9,3.0,34.86,20.77,27.47
9194,MORBI,Wankaner,mahika 9195 MORBI Wankaner panchasar,22.6153934,70.9495617,22.82,70.9,4.0,38.7,24.04,30.72
9194,MORBI,Wankaner,mahika 9195 MORBI Wankaner panchasar,22.6153934,70.9495617,22.82,70.9,5.0,39.57,26.21,31.94
9194,MORBI,Wankaner,mahika 9195 MORBI Wankaner panchasar,22.6153934,70.9495617,22.82,70.9,6.0,37.12,27.53,31.49
9194,MORBI,Wankaner,mahika 9195 MORBI Wankaner panchasar,22.6153934,70.9495617,22.82,70.9,7.0,32.14,26.3,28.68
9194,MORBI,Wankaner,mahika 9195 MORBI Wankaner panchasar,22.6153934,70.9495617,22.82,70.9,8.0,30.98,25.28,27.64
9194,MORBI,Wankaner,mahika 9195 MORBI Wankaner panchasar,22.6153934,70.9495617,22.82,70.9,9.0,31.82,24.75,27.78
9194,MORBI,Wankaner,mahika 9195 MORBI Wankaner panchasar,22.6153934,70.9495617,22.82,70.9,10.0,34.25,23.65,28.65
9194,MORBI,Wankaner,mahika 9195 MORBI Wankaner panchasar,22.6153934,70.9495617,22.82,70.9,11.0,31.92,19.43,25.51
9194,MORBI,Wankaner,mahika 9195 MORBI Wankaner panchasar,22.6153934,70.9495617,22.82,70.9,12.0,27.97,15.03,21.2
9196,MORBI,Wankaner,pratapgadh,22.6153934,70.9495617,22.82,70.9,1.0,26.97,13.42,20.0
9196,MORBI,Wankaner,pratapgadh,22.6153934,70.9495617,22.82,70.9,2.0,30.85,16.56,23.48
9196,MORBI,Wankaner,pratapgadh,22.6153934,70.9495617,22.82,70.9,3.0,34.86,20.77,27.47
9196,MORBI,Wankaner,pratapgadh,22.6153934,70.9495617,22.82,70.9,4.0,38.7,24.04,30.72
9196,MORBI,Wankaner,pratapgadh,22.6153934,70.9495617,22.82,70.9,5.0,39.57,26.21,31.94
9196,MORBI,Wankaner,pratapgadh,22.6153934,70.9495617,22.82,70.9,6.0,37.12,27.53,31.49
9196,MORBI,Wankaner,pratapgadh,22.6153934,70.9495617,22.82,70.9,7.0,32.14,26.3,28.68
9196,MORBI,Wankaner,pratapgadh,22.6153934,70.9495617,22.82,70.9,8.0,30.98,25.28,27.64
9196,MORBI,Wankaner,pratapgadh,22.6153934,70.9495617,22.82,70.9,9.0,31.82,24.75,27.78
9196,MORBI,Wankaner,pratapgadh,22.6153934,70.9495617,22.82,70.9,10.0,34.25,23.65,28.65
9196,MORBI,Wankaner,pratapgadh,22.6153934,70.9495617,22.82,70.9,11.0,31.92,19.43,25.51
9196,MORBI,Wankaner,pratapgadh,22.6153934,70.9495617,22.82,70.9,12.0,27.97,15.03,21.2
9197,MORBI,Wankaner,rajgadh,22.6153934,70.9495617,22.82,70.9,1.0,26.97,13.42,20.0
9197,MORBI,Wankaner,rajgadh,22.6153934,70.9495617,22.82,70.9,2.0,30.85,16.56,23.48
9197,MORBI,Wankaner,rajgadh,22.6153934,70.9495617,22.82,70.9,3.0,34.86,20.77,27.47
9197,MORBI,Wankaner,rajgadh,22.6153934,70.9495617,22.82,70.9,4.0,38.7,24.04,30.72
9197,MORBI,Wankaner,rajgadh,22.6153934,70.9495617,22.82,70.9,5.0,39.57,26.21,31.94
9197,MORBI,Wankaner,rajgadh,22.6153934,70.9495617,22.82,70.9,6.0,37.12,27.53,31.49
9197,MORBI,Wankaner,rajgadh,22.6153934,70.9495617,22.82,70.9,7.0,32.14,26.3,28.68
9197,MORBI,Wankaner,rajgadh,22.6153934,70.9495617,22.82,70.9,8.0,30.98,25.28,27.64
9197,MORBI,Wankaner,rajgadh,22.6153934,70.9495617,22.82,70.9,9.0,31.82,24.75,27.78
9197,MORBI,Wankaner,rajgadh,22.6153934,70.9495617,22.82,70.9,10.0,34.25,23.65,28.65
9197,MORBI,Wankaner,rajgadh,22.6153934,70.9495617,22.82,70.9,11.0,31.92,19.43,25.51
9197,MORBI,Wankaner,rajgadh,22.6153934,70.9495617,22.82,70.9,12.0,27.97,15.03,21.2
9198,MORBI,Wankaner,ranekpar,22.6153934,70.9495617,22.82,70.9,1.0,26.97,13.42,20.0
9198,MORBI,Wankaner,ranekpar,22.6153934,70.9495617,22.82,70.9,2.0,30.85,16.56,23.48
9198,MORBI,Wankaner,ranekpar,22.6153934,70.9495617,22.82,70.9,3.0,34.86,20.77,27.47
9198,MORBI,Wankaner,ranekpar,22.6153934,70.9495617,22.82,70.9,4.0,38.7,24.04,30.72
9198,MORBI,Wankaner,ranekpar,22.6153934,70.9495617,22.82,70.9,5.0,39.57,26.21,31.94
9198,MORBI,Wankaner,ranekpar,22.6153934,70.9495617,22.82,70.9,6.0,37.12,27.53,31.49
9198,MORBI,Wankaner,ranekpar,22.6153934,70.9495617,22.82,70.9,7.0,32.14,26.3,28.68
9198,MORBI,Wankaner,ranekpar,22.6153934,70.9495617,22.82,70.9,8.0,30.98,25.28,27.64
9198,MORBI,Wankaner,ranekpar,22.6153934,70.9495617,22.82,70.9,9.0,31.82,24.75,27.78
9198,MORBI,Wankaner,ranekpar,22.6153934,70.9495617,22.82,70.9,10.0,34.25,23.65,28.65
9198,MORBI,Wankaner,ranekpar,22.6153934,70.9495617,22.82,70.9,11.0,31.92,19.43,25.51
9198,MORBI,Wankaner,ranekpar,22.6153934,70.9495617,22.82,70.9,12.0,27.97,15.03,21.2
9199,MORBI,Wankaner,rangpar,22.6153934,70.9495617,22.82,70.9,1.0,26.97,13.42,20.0
9199,MORBI,Wankaner,rangpar,22.6153934,70.9495617,22.82,70.9,2.0,30.85,16.56,23.48
9199,MORBI,Wankaner,rangpar,22.6153934,70.9495617,22.82,70.9,3.0,34.86,20.77,27.47
9199,MORBI,Wankaner,rangpar,22.6153934,70.9495617,22.82,70.9,4.0,38.7,24.04,30.72
9199,MORBI,Wankaner,rangpar,22.6153934,70.9495617,22.82,70.9,5.0,39.57,26.21,31.94
9199,MORBI,Wankaner,rangpar,22.6153934,70.9495617,22.82,70.9,6.0,37.12,27.53,31.49
9199,MORBI,Wankaner,rangpar,22.6153934,70.9495617,22.82,70.9,7.0,32.14,26.3,28.68
9199,MORBI,Wankaner,rangpar,22.6153934,70.9495617,22.82,70.9,8.0,30.98,25.28,27.64
9199,MORBI,Wankaner,rangpar,22.6153934,70.9495617,22.82,70.9,9.0,31.82,24.75,27.78
9199,MORBI,Wankaner,rangpar,22.6153934,70.9495617,22.82,70.9,10.0,34.25,23.65,28.65
9199,MORBI,Wankaner,rangpar,22.6153934,70.9495617,22.82,70.9,11.0,31.92,19.43,25.51
9199,MORBI,Wankaner,rangpar,22.6153934,70.9495617,22.82,70.9,12.0,27.97,15.03,21.2
9200,MORBI,Wankaner,rupavati,22.6153934,70.9495617,22.82,70.9,1.0,26.97,13.42,20.0
9200,MORBI,Wankaner,rupavati,22.6153934,70.9495617,22.82,70.9,2.0,30.85,16.56,23.48
9200,MORBI,Wankaner,rupavati,22.6153934,70.9495617,22.82,70.9,3.0,34.86,20.77,27.47
9200,MORBI,Wankaner,rupavati,22.6153934,70.9495617,22.82,70.9,4.0,38.7,24.04,30.72
9200,MORBI,Wankaner,rupavati,22.6153934,70.9495617,22.82,70.9,5.0,39.57,26.21,31.94
9200,MORBI,Wankaner,rupavati,22.6153934,70.9495617,22.82,70.9,6.0,37.12,27.53,31.49
9200,MORBI,Wankaner,rupavati,22.6153934,70.9495617,22.82,70.9,7.0,32.14,26.3,28.68
9200,MORBI,Wankaner,rupavati,22.6153934,70.9495617,22.82,70.9,8.0,30.98,25.28,27.64
9200,MORBI,Wankaner,rupavati,22.6153934,70.9495617,22.82,70.9,9.0,31.82,24.75,27.78
9200,MORBI,Wankaner,rupavati,22.6153934,70.9495617,22.82,70.9,10.0,34.25,23.65,28.65
9200,MORBI,Wankaner,rupavati,22.6153934,70.9495617,22.82,70.9,11.0,31.92,19.43,25.51
9200,MORBI,Wankaner,rupavati,22.6153934,70.9495617,22.82,70.9,12.0,27.97,15.03,21.2
9201,MORBI,Wankaner,satanpar,22.6153934,70.9495617,22.82,70.9,1.0,26.97,13.42,20.0
9201,MORBI,Wankaner,satanpar,22.6153934,70.9495617,22.82,70.9,2.0,30.85,16.56,23.48
9201,MORBI,Wankaner,satanpar,22.6153934,70.9495617,22.82,70.9,3.0,34.86,20.77,27.47
9201,MORBI,Wankaner,satanpar,22.6153934,70.9495617,22.82,70.9,4.0,38.7,24.04,30.72
9201,MORBI,Wankaner,satanpar,22.6153934,70.9495617,22.82,70.9,5.0,39.57,26.21,31.94
9201,MORBI,Wankaner,satanpar,22.6153934,70.9495617,22.82,70.9,6.0,37.12,27.53,31.49
9201,MORBI,Wankaner,satanpar,22.6153934,70.9495617,22.82,70.9,7.0,32.14,26.3,28.68
9201,MORBI,Wankaner,satanpar,22.6153934,70.9495617,22.82,70.9,8.0,30.98,25.28,27.64
9201,MORBI,Wankaner,satanpar,22.6153934,70.9495617,22.82,70.9,9.0,31.82,24.75,27.78
9201,MORBI,Wankaner,satanpar,22.6153934,70.9495617,22.82,70.9,10.0,34.25,23.65,28.65
9201,MORBI,Wankaner,satanpar,22.6153934,70.9495617,22.82,70.9,11.0,31.92,19.43,25.51
9201,MORBI,Wankaner,satanpar,22.6153934,70.9495617,22.82,70.9,12.0,27.97,15.03,21.2
9202,MORBI,Wankaner,satapar,22.6153934,70.9495617,22.82,70.9,1.0,26.97,13.42,20.0
9202,MORBI,Wankaner,satapar,22.6153934,70.9495617,22.82,70.9,2.0,30.85,16.56,23.48
9202,MORBI,Wankaner,satapar,22.6153934,70.9495617,22.82,70.9,3.0,34.86,20.77,27.47
9202,MORBI,Wankaner,satapar,22.6153934,70.9495617,22.82,70.9,4.0,38.7,24.04,30.72
9202,MORBI,Wankaner,satapar,22.6153934,70.9495617,22.82,70.9,5.0,39.57,26.21,31.94
9202,MORBI,Wankaner,satapar,22.6153934,70.9495617,22.82,70.9,6.0,37.12,27.53,31.49
9202,MORBI,Wankaner,satapar,22.6153934,70.9495617,22.82,70.9,7.0,32.14,26.3,28.68
9202,MORBI,Wankaner,satapar,22.6153934,70.9495617,22.82,70.9,8.0,30.98,25.28,27.64
9202,MORBI,Wankaner,satapar,22.6153934,70.9495617,22.82,70.9,9.0,31.82,24.75,27.78
9202,MORBI,Wankaner,satapar,22.6153934,70.9495617,22.82,70.9,10.0,34.25,23.65,28.65
9202,MORBI,Wankaner,satapar,22.6153934,70.9495617,22.82,70.9,11.0,31.92,19.43,25.51
9202,MORBI,Wankaner,satapar,22.6153934,70.9495617,22.82,70.9,12.0,27.97,15.03,21.2
9203,MORBI,Wankaner,sindhavadar,22.6153934,70.9495617,22.82,70.9,1.0,26.97,13.42,20.0
9203,MORBI,Wankaner,sindhavadar,22.6153934,70.9495617,22.82,70.9,2.0,30.85,16.56,23.48
9203,MORBI,Wankaner,sindhavadar,22.6153934,70.9495617,22.82,70.9,3.0,34.86,20.77,27.47
9203,MORBI,Wankaner,sindhavadar,22.6153934,70.9495617,22.82,70.9,4.0,38.7,24.04,30.72
9203,MORBI,Wankaner,sindhavadar,22.6153934,70.9495617,22.82,70.9,5.0,39.57,26.21,31.94
9203,MORBI,Wankaner,sindhavadar,22.6153934,70.9495617,22.82,70.9,6.0,37.12,27.53,31.49
9203,MORBI,Wankaner,sindhavadar,22.6153934,70.9495617,22.82,70.9,7.0,32.14,26.3,28.68
9203,MORBI,Wankaner,sindhavadar,22.6153934,70.9495617,22.82,70.9,8.0,30.98,25.28,27.64
9203,MORBI,Wankaner,sindhavadar,22.6153934,70.9495617,22.82,70.9,9.0,31.82,24.75,27.78
9203,MORBI,Wankaner,sindhavadar,22.6153934,70.9495617,22.82,70.9,10.0,34.25,23.65,28.65
9203,MORBI,Wankaner,sindhavadar,22.6153934,70.9495617,22.82,70.9,11.0,31.92,19.43,25.51
9203,MORBI,Wankaner,sindhavadar,22.6153934,70.9495617,22.82,70.9,12.0,27.97,15.03,21.2
9204,MORBI,Wankaner,vankiya,22.6153934,70.9495617,22.82,70.9,1.0,26.97,13.42,20.0
9204,MORBI,Wankaner,vankiya,22.6153934,70.9495617,22.82,70.9,2.0,30.85,16.56,23.48
9204,MORBI,Wankaner,vankiya,22.6153934,70.9495617,22.82,70.9,3.0,34.86,20.77,27.47
9204,MORBI,Wankaner,vankiya,22.6153934,70.9495617,22.82,70.9,4.0,38.7,24.04,30.72
9204,MORBI,Wankaner,vankiya,22.6153934,70.9495617,22.82,70.9,5.0,39.57,26.21,31.94
9204,MORBI,Wankaner,vankiya,22.6153934,70.9495617,22.82,70.9,6.0,37.12,27.53,31.49
9204,MORBI,Wankaner,vankiya,22.6153934,70.9495617,22.82,70.9,7.0,32.14,26.3,28.68
9204,MORBI,Wankaner,vankiya,22.6153934,70.9495617,22.82,70.9,8.0,30.98,25.28,27.64
9204,MORBI,Wankaner,vankiya,22.6153934,70.9495617,22.82,70.9,9.0,31.82,24.75,27.78
9204,MORBI,Wankaner,vankiya,22.6153934,70.9495617,22.82,70.9,10.0,34.25,23.65,28.65
9204,MORBI,Wankaner,vankiya,22.6153934,70.9495617,22.82,70.9,11.0,31.92,19.43,25.51
9204,MORBI,Wankaner,vankiya,22.6153934,70.9495617,22.82,70.9,12.0,27.97,15.03,21.2
9205,MORBI,MALIYA,morbi Songadh-Fatepar,23.0931749,70.7599456,22.82,70.9,1.0,26.97,13.42,20.0
9205,MORBI,MALIYA,morbi Songadh-Fatepar,23.0931749,70.7599456,22.82,70.9,2.0,30.85,16.56,23.48
9205,MORBI,MALIYA,morbi Songadh-Fatepar,23.0931749,70.7599456,22.82,70.9,3.0,34.86,20.77,27.47
9205,MORBI,MALIYA,morbi Songadh-Fatepar,23.0931749,70.7599456,22.82,70.9,4.0,38.7,24.04,30.72
9205,MORBI,MALIYA,morbi Songadh-Fatepar,23.0931749,70.7599456,22.82,70.9,5.0,39.57,26.21,31.94
9205,MORBI,MALIYA,morbi Songadh-Fatepar,23.0931749,70.7599456,22.82,70.9,6.0,37.12,27.53,31.49
9205,MORBI,MALIYA,morbi Songadh-Fatepar,23.0931749,70.7599456,22.82,70.9,7.0,32.14,26.3,28.68
9205,MORBI,MALIYA,morbi Songadh-Fatepar,23.0931749,70.7599456,22.82,70.9,8.0,30.98,25.28,27.64
9205,MORBI,MALIYA,morbi Songadh-Fatepar,23.0931749,70.7599456,22.82,70.9,9.0,31.82,24.75,27.78
9205,MORBI,MALIYA,morbi Songadh-Fatepar,23.0931749,70.7599456,22.82,70.9,10.0,34.25,23.65,28.65
9205,MORBI,MALIYA,morbi Songadh-Fatepar,23.0931749,70.7599456,22.82,70.9,11.0,31.92,19.43,25.51
9205,MORBI,MALIYA,morbi Songadh-Fatepar,23.0931749,70.7599456,22.82,70.9,12.0,27.97,15.03,21.2
9206,MORBI,Wankaner,DHARM NAGAR,22.6153934,70.9495617,22.82,70.9,1.0,26.97,13.42,20.0
9206,MORBI,Wankaner,DHARM NAGAR,22.6153934,70.9495617,22.82,70.9,2.0,30.85,16.56,23.48
9206,MORBI,Wankaner,DHARM NAGAR,22.6153934,70.9495617,22.82,70.9,3.0,34.86,20.77,27.47
9206,MORBI,Wankaner,DHARM NAGAR,22.6153934,70.9495617,22.82,70.9,4.0,38.7,24.04,30.72
9206,MORBI,Wankaner,DHARM NAGAR,22.6153934,70.9495617,22.82,70.9,5.0,39.57,26.21,31.94
9206,MORBI,Wankaner,DHARM NAGAR,22.6153934,70.9495617,22.82,70.9,6.0,37.12,27.53,31.49
9206,MORBI,Wankaner,DHARM NAGAR,22.6153934,70.9495617,22.82,70.9,7.0,32.14,26.3,28.68
9206,MORBI,Wankaner,DHARM NAGAR,22.6153934,70.9495617,22.82,70.9,8.0,30.98,25.28,27.64
9206,MORBI,Wankaner,DHARM NAGAR,22.6153934,70.9495617,22.82,70.9,9.0,31.82,24.75,27.78
9206,MORBI,Wankaner,DHARM NAGAR,22.6153934,70.9495617,22.82,70.9,10.0,34.25,23.65,28.65
9206,MORBI,Wankaner,DHARM NAGAR,22.6153934,70.9495617,22.82,70.9,11.0,31.92,19.43,25.51
9206,MORBI,Wankaner,DHARM NAGAR,22.6153934,70.9495617,22.82,70.9,12.0,27.97,15.03,21.2
9207,MORBI,Morvi,OMNAGAR,,,22.82,70.9,1.0,26.97,13.42,20.0
9207,MORBI,Morvi,OMNAGAR,,,22.82,70.9,2.0,30.85,16.56,23.48
9207,MORBI,Morvi,OMNAGAR,,,22.82,70.9,3.0,34.86,20.77,27.47
9207,MORBI,Morvi,OMNAGAR,,,22.82,70.9,4.0,38.7,24.04,30.72
9207,MORBI,Morvi,OMNAGAR,,,22.82,70.9,5.0,39.57,26.21,31.94
9207,MORBI,Morvi,OMNAGAR,,,22.82,70.9,6.0,37.12,27.53,31.49
9207,MORBI,Morvi,OMNAGAR,,,22.82,70.9,7.0,32.14,26.3,28.68
9207,MORBI,Morvi,OMNAGAR,,,22.82,70.9,8.0,30.98,25.28,27.64
9207,MORBI,Morvi,OMNAGAR,,,22.82,70.9,9.0,31.82,24.75,27.78
9207,MORBI,Morvi,OMNAGAR,,,22.82,70.9,10.0,34.25,23.65,28.65
9207,MORBI,Morvi,OMNAGAR,,,22.82,70.9,11.0,31.92,19.43,25.51
9207,MORBI,Morvi,OMNAGAR,,,22.82,70.9,12.0,27.97,15.03,21.2
9208,NARMADA,Nandod,KUNVARPARA,21.8429212,73.4495407,21.78,73.6,1.0,26.49,15.19,20.53
9208,NARMADA,Nandod,KUNVARPARA,21.8429212,73.4495407,21.78,73.6,2.0,29.62,17.65,23.45
9208,NARMADA,Nandod,KUNVARPARA,21.8429212,73.4495407,21.78,73.6,3.0,32.87,20.73,26.66
9208,NARMADA,Nandod,KUNVARPARA,21.8429212,73.4495407,21.78,73.6,4.0,36.45,23.33,29.7
9208,NARMADA,Nandod,KUNVARPARA,21.8429212,73.4495407,21.78,73.6,5.0,37.35,24.99,30.69
9208,NARMADA,Nandod,KUNVARPARA,21.8429212,73.4495407,21.78,73.6,6.0,32.92,24.97,28.28
9208,NARMADA,Nandod,KUNVARPARA,21.8429212,73.4495407,21.78,73.6,7.0,28.24,23.76,25.46
9208,NARMADA,Nandod,KUNVARPARA,21.8429212,73.4495407,21.78,73.6,8.0,27.67,23.28,25.0
9208,NARMADA,Nandod,KUNVARPARA,21.8429212,73.4495407,21.78,73.6,9.0,28.68,23.22,25.46
9208,NARMADA,Nandod,KUNVARPARA,21.8429212,73.4495407,21.78,73.6,10.0,31.08,22.69,26.64
9208,NARMADA,Nandod,KUNVARPARA,21.8429212,73.4495407,21.78,73.6,11.0,30.27,19.66,24.61
9208,NARMADA,Nandod,KUNVARPARA,21.8429212,73.4495407,21.78,73.6,12.0,27.46,16.77,21.63
9209,NARMADA,Nandod,SUNDARPURA,21.8429212,73.4495407,21.78,73.6,1.0,26.49,15.19,20.53
9209,NARMADA,Nandod,SUNDARPURA,21.8429212,73.4495407,21.78,73.6,2.0,29.62,17.65,23.45
9209,NARMADA,Nandod,SUNDARPURA,21.8429212,73.4495407,21.78,73.6,3.0,32.87,20.73,26.66
9209,NARMADA,Nandod,SUNDARPURA,21.8429212,73.4495407,21.78,73.6,4.0,36.45,23.33,29.7
9209,NARMADA,Nandod,SUNDARPURA,21.8429212,73.4495407,21.78,73.6,5.0,37.35,24.99,30.69
9209,NARMADA,Nandod,SUNDARPURA,21.8429212,73.4495407,21.78,73.6,6.0,32.92,24.97,28.28
9209,NARMADA,Nandod,SUNDARPURA,21.8429212,73.4495407,21.78,73.6,7.0,28.24,23.76,25.46
9209,NARMADA,Nandod,SUNDARPURA,21.8429212,73.4495407,21.78,73.6,8.0,27.67,23.28,25.0
9209,NARMADA,Nandod,SUNDARPURA,21.8429212,73.4495407,21.78,73.6,9.0,28.68,23.22,25.46
9209,NARMADA,Nandod,SUNDARPURA,21.8429212,73.4495407,21.78,73.6,10.0,31.08,22.69,26.64
9209,NARMADA,Nandod,SUNDARPURA,21.8429212,73.4495407,21.78,73.6,11.0,30.27,19.66,24.61
9209,NARMADA,Nandod,SUNDARPURA,21.8429212,73.4495407,21.78,73.6,12.0,27.46,16.77,21.63
9210,NARMADA,Nandod,PRATAPNAGAR,21.8429212,73.4495407,21.78,73.6,1.0,26.49,15.19,20.53
9210,NARMADA,Nandod,PRATAPNAGAR,21.8429212,73.4495407,21.78,73.6,2.0,29.62,17.65,23.45
9210,NARMADA,Nandod,PRATAPNAGAR,21.8429212,73.4495407,21.78,73.6,3.0,32.87,20.73,26.66
9210,NARMADA,Nandod,PRATAPNAGAR,21.8429212,73.4495407,21.78,73.6,4.0,36.45,23.33,29.7
9210,NARMADA,Nandod,PRATAPNAGAR,21.8429212,73.4495407,21.78,73.6,5.0,37.35,24.99,30.69
9210,NARMADA,Nandod,PRATAPNAGAR,21.8429212,73.4495407,21.78,73.6,6.0,32.92,24.97,28.28
9210,NARMADA,Nandod,PRATAPNAGAR,21.8429212,73.4495407,21.78,73.6,7.0,28.24,23.76,25.46
9210,NARMADA,Nandod,PRATAPNAGAR,21.8429212,73.4495407,21.78,73.6,8.0,27.67,23.28,25.0
9210,NARMADA,Nandod,PRATAPNAGAR,21.8429212,73.4495407,21.78,73.6,9.0,28.68,23.22,25.46
9210,NARMADA,Nandod,PRATAPNAGAR,21.8429212,73.4495407,21.78,73.6,10.0,31.08,22.69,26.64
9210,NARMADA,Nandod,PRATAPNAGAR,21.8429212,73.4495407,21.78,73.6,11.0,30.27,19.66,24.61
9210,NARMADA,Nandod,PRATAPNAGAR,21.8429212,73.4495407,21.78,73.6,12.0,27.46,16.77,21.63
9211,NARMADA,Nandod,ORI,21.8429212,73.4495407,21.78,73.6,1.0,26.49,15.19,20.53
9211,NARMADA,Nandod,ORI,21.8429212,73.4495407,21.78,73.6,2.0,29.62,17.65,23.45
9211,NARMADA,Nandod,ORI,21.8429212,73.4495407,21.78,73.6,3.0,32.87,20.73,26.66
9211,NARMADA,Nandod,ORI,21.8429212,73.4495407,21.78,73.6,4.0,36.45,23.33,29.7
9211,NARMADA,Nandod,ORI,21.8429212,73.4495407,21.78,73.6,5.0,37.35,24.99,30.69
9211,NARMADA,Nandod,ORI,21.8429212,73.4495407,21.78,73.6,6.0,32.92,24.97,28.28
9211,NARMADA,Nandod,ORI,21.8429212,73.4495407,21.78,73.6,7.0,28.24,23.76,25.46
9211,NARMADA,Nandod,ORI,21.8429212,73.4495407,21.78,73.6,8.0,27.67,23.28,25.0
9211,NARMADA,Nandod,ORI,21.8429212,73.4495407,21.78,73.6,9.0,28.68,23.22,25.46
9211,NARMADA,Nandod,ORI,21.8429212,73.4495407,21.78,73.6,10.0,31.08,22.69,26.64
9211,NARMADA,Nandod,ORI,21.8429212,73.4495407,21.78,73.6,11.0,30.27,19.66,24.61
9211,NARMADA,Nandod,ORI,21.8429212,73.4495407,21.78,73.6,12.0,27.46,16.77,21.63
9212,NARMADA,Nandod,MANGROL,21.8429212,73.4495407,21.78,73.6,1.0,26.49,15.19,20.53
9212,NARMADA,Nandod,MANGROL,21.8429212,73.4495407,21.78,73.6,2.0,29.62,17.65,23.45
9212,NARMADA,Nandod,MANGROL,21.8429212,73.4495407,21.78,73.6,3.0,32.87,20.73,26.66
9212,NARMADA,Nandod,MANGROL,21.8429212,73.4495407,21.78,73.6,4.0,36.45,23.33,29.7
9212,NARMADA,Nandod,MANGROL,21.8429212,73.4495407,21.78,73.6,5.0,37.35,24.99,30.69
9212,NARMADA,Nandod,MANGROL,21.8429212,73.4495407,21.78,73.6,6.0,32.92,24.97,28.28
9212,NARMADA,Nandod,MANGROL,21.8429212,73.4495407,21.78,73.6,7.0,28.24,23.76,25.46
9212,NARMADA,Nandod,MANGROL,21.8429212,73.4495407,21.78,73.6,8.0,27.67,23.28,25.0
9212,NARMADA,Nandod,MANGROL,21.8429212,73.4495407,21.78,73.6,9.0,28.68,23.22,25.46
9212,NARMADA,Nandod,MANGROL,21.8429212,73.4495407,21.78,73.6,10.0,31.08,22.69,26.64
9212,NARMADA,Nandod,MANGROL,21.8429212,73.4495407,21.78,73.6,11.0,30.27,19.66,24.61
9212,NARMADA,Nandod,MANGROL,21.8429212,73.4495407,21.78,73.6,12.0,27.46,16.77,21.63
9213,NARMADA,Nandod,KHOJALVASA,21.8429212,73.4495407,21.78,73.6,1.0,26.49,15.19,20.53
9213,NARMADA,Nandod,KHOJALVASA,21.8429212,73.4495407,21.78,73.6,2.0,29.62,17.65,23.45
9213,NARMADA,Nandod,KHOJALVASA,21.8429212,73.4495407,21.78,73.6,3.0,32.87,20.73,26.66
9213,NARMADA,Nandod,KHOJALVASA,21.8429212,73.4495407,21.78,73.6,4.0,36.45,23.33,29.7
9213,NARMADA,Nandod,KHOJALVASA,21.8429212,73.4495407,21.78,73.6,5.0,37.35,24.99,30.69
9213,NARMADA,Nandod,KHOJALVASA,21.8429212,73.4495407,21.78,73.6,6.0,32.92,24.97,28.28
9213,NARMADA,Nandod,KHOJALVASA,21.8429212,73.4495407,21.78,73.6,7.0,28.24,23.76,25.46
9213,NARMADA,Nandod,KHOJALVASA,21.8429212,73.4495407,21.78,73.6,8.0,27.67,23.28,25.0
9213,NARMADA,Nandod,KHOJALVASA,21.8429212,73.4495407,21.78,73.6,9.0,28.68,23.22,25.46
9213,NARMADA,Nandod,KHOJALVASA,21.8429212,73.4495407,21.78,73.6,10.0,31.08,22.69,26.64
9213,NARMADA,Nandod,KHOJALVASA,21.8429212,73.4495407,21.78,73.6,11.0,30.27,19.66,24.61
